id,created_at,updated_at,filter_id,title
01KHPX62RK2DV3K2,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Elektrik naqillərinin dəyişdirilməsi"",""en"":""Replacement of electrical wiring"",""ru"":""Замена электропроводки""}"
01KHPX62RK2JS3XZ,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Mebel təmiri"",""en"":""Furniture repair"",""ru"":""Ремонт мебели""}"
01KHPX62RK2KPV7W,2024-07-11 12:52:59.32002+00,,01KHPX62K8DSQB02,"{""az"":""Xiaomi"",""en"":""Xiaomi"",""ru"":""Сяоми""}"
01KHPX62RK336127,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Korporativ Təlimlər"",""en"":""Corporate Training"",""ru"":""Корпоративное обучение""}"
01KHPX62RK35PFQ3,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Sertifikasiya Proqramları"",""en"":""Certification Programs"",""ru"":""Программы сертификации""}"
01KHPX62RK3B24QS,2024-07-11 12:52:59.32002+00,,01KHPX62K8YWHVM6,"{""az"":""Toric(Astiqmat) linzalar"",""en"":""Toric (Astigmat) lenses"",""ru"":""Торические (астигматические) линзы""}"
01KHPX62RK3DHE2M,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Geri Dönüşümlü Reklamlar (Remarketing)"",""en"":""Remarketing"",""ru"":""Ремаркетинг""}"
01KHPX62RK3SC233,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Televiziya Reklamları"",""en"":""Television Commercials"",""ru"":""Телевизионная реклама""}"
01KHPX62RK3TFDEY,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Boya və gövdə xidmətləri"",""en"":""Paint and body services"",""ru"":""Покрасочные и кузовные услуги""}"
01KHPX62RK475VNB,2024-07-11 12:52:59.32002+00,,01KHPX62K85R9H4W,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RK49FMVS,2024-07-11 12:52:59.32002+00,,01KHPX62K8Y4NVS7,"{""az"":""Ehsan"",""en"":""Ehsan"",""ru"":""Эхсан""}"
01KHPX62RK4CGTCM,2024-07-11 12:52:59.32002+00,,01KHPX62K83BBDPK,"{""az"":""Hava yolu ilə daşınma"",""en"":""Shipping by air"",""ru"":""Доставка по воздуху""}"
01KHPX62RK4PDWBY,2024-07-11 12:52:59.32002+00,,01KHPX62K80P7H3P,"{""az"":""1x6"",""en"":""1x6"",""ru"":""1x6""}"
01KHPX62RK4R4K1C,2024-07-11 12:52:59.32002+00,,01KHPX62K80P7H3P,"{""az"":""1x4"",""en"":""1x4"",""ru"":""1x4""}"
01KHPX62RK51DT4R,2024-07-11 12:52:59.32002+00,,01KHPX62K8KD95HS,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RK52R2M4,2024-07-11 12:52:59.32002+00,,01KHPX62K8HMKZ2J,"{""az"":""Zibil və tullantıların yığılması və daşınması"",""en"":""Garbage and waste collection and transportation"",""ru"":""Сбор и транспортировка мусора и отходов""}"
01KHPX62RK52WKKD,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Aleksandrit lazer"",""en"":""Alexandrite laser"",""ru"":""Александритовый лазер""}"
01KHPX62RK5486DQ,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Elektrik panellərinin quraşdırılması və yenilənməsi"",""en"":""Installation and renewal of electrical panels"",""ru"":""Монтаж и обновление электрощитов""}"
01KHPX62RK5616ED,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Kanalizasiya sistemlərinin təmiri"",""en"":""Repair of sewage systems"",""ru"":""Ремонт канализационных систем""}"
01KHPX62RK589N6B,2024-07-11 12:52:59.32002+00,,01KHPX62K8Y4NVS7,"{""az"":""Cəsədin yuyulması"",""en"":""Washing the corpse"",""ru"":""Мытье трупа""}"
01KHPX62RK5BBYXS,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RK5DRC71,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Yeni binaların və evlərin tikilməsi"",""en"":""Construction of new buildings and houses"",""ru"":""Строительство новых зданий и домов""}"
01KHPX62RK5RRHZ0,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""Ofis ve İT avadanliqları"",""en"":""Office and IT equipment"",""ru"":""Офисное и ИТ-оборудование""}"
01KHPX62RK62BGCD,2024-07-11 12:52:59.32002+00,,01KHPX62K81REEEW,"{""az"":""Hicama"",""en"":""Hijama"",""ru"":""Хиджама""}"
01KHPX62RK68GSC2,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Rəqəmsal Reklamlar"",""en"":""Digital Ads"",""ru"":""Цифровая реклама""}"
01KHPX62RK6E9N0B,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Paltar yuyulması və ütülənməsi"",""en"":""Laundry and ironing"",""ru"":""Стирка и глажка""}"
01KHPX62RK6H8NRA,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Tədbir Fotoqrafiyası"",""en"":""Event Photography"",""ru"":""Фотография событий""}"
01KHPX62RK6J17XW,2024-07-11 12:52:59.32002+00,,01KHPX62K83BBDPK,"{""az"":""Dəmir yolu ilə daşınma"",""en"":""Transportation by rail"",""ru"":""Железнодорожные перевозки""}"
01KHPX62RK6N13N2,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Distant Təlimlər"",""en"":""Distance Training"",""ru"":""Дистанционное обучение""}"
01KHPX62RK6WYCJ9,2024-07-11 12:52:59.32002+00,,01KHPX62K8YWHVM6,"{""az"":""İki həftəlik linzalar"",""en"":""Two weeks of lenses"",""ru"":""Две недели линз.""}"
01KHPX62RK73GZP1,2024-07-11 12:52:59.32002+00,,01KHPX62K85R9H4W,"{""az"":""Diş firçaları"",""en"":""Toothbrushes"",""ru"":""Зубные щетки""}"
01KHPX62RK74SMD7,2024-07-11 12:52:59.32002+00,,01KHPX62K80P7H3P,"{""az"":""1x32"",""en"":""1x32"",""ru"":""1x32""}"
01KHPX62RK76M47K,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""SEO (Axtarış Motoru Optimizasiyası)"",""en"":""SEO (Search Engine Optimization)"",""ru"":""SEO (поисковая оптимизация)""}"
01KHPX62RK79FSMN,2024-07-11 12:52:59.32002+00,,01KHPX62K8J7ZG6Q,"{""az"":""Salon alətləri və aksessuarları"",""en"":""Salon tools and accessories"",""ru"":""Салонные инструменты и аксессуары""}"
01KHPX62RK7D9JQQ,2024-07-11 12:52:59.32002+00,,01KHPX62K85JYZ5H,"{""az"":""Jurnalda qeydiyyat və hesablamaların aparılması"",""en"":""Registration and calculations in the journal"",""ru"":""Регистрация и расчеты в журнале""}"
01KHPX62RK7M8JFJ,2024-07-11 12:52:59.32002+00,,01KHPX62K8BR80RF,"{""az"":""Ad günü və xatirə gecələri"",""en"":""Birthday and memorial parties"",""ru"":""Дни рождения и поминальные вечеринки""}"
01KHPX62RK7QD2CK,2024-07-11 12:52:59.32002+00,,01KHPX62K8FDBDTN,"{""az"":""Yaşlı baxıcısı"",""en"":""Elderly carer"",""ru"":""Опекун пожилого возраста""}"
01KHPX62RK7QDARG,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Məhsul Fotoqrafiyası"",""en"":""Product Photography"",""ru"":""Фотография продукта""}"
01KHPX62RK7X9EE6,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""Multimedia Serverləri"",""en"":""Multimedia Servers"",""ru"":""Мультимедийные серверы""}"
01KHPX62RK7YBM2N,2024-07-11 12:52:59.32002+00,,01KHPX62K80P7H3P,"{""az"":""1x2"",""en"":""1x2"",""ru"":""1x2""}"
01KHPX62RK7ZYQAR,2024-07-11 12:52:59.32002+00,,01KHPX62K8YAJT0S,"{""az"":""Təhlükəsizlik kameralarının quraşdırılması"",""en"":""Installation of security cameras"",""ru"":""Установка камер видеонаблюдения""}"
01KHPX62RK81AZH0,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Müşahidə proqram təminatı"",""en"":""Surveillance software"",""ru"":""Программное обеспечение для наблюдения""}"
01KHPX62RK86HY67,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Elektroepilyasiya"",""en"":""Electroepilation"",""ru"":""Электроэпиляция""}"
01KHPX62RK89CPWA,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Sağlamlıq və Təhlükəsizlik Təlimləri"",""en"":""Health and Safety Training"",""ru"":""Обучение по охране труда и технике безопасности""}"
01KHPX62RK8AWE1H,2024-07-11 12:52:59.32002+00,,01KHPX62K8S7K9HG,"{""az"":""Qreypfrut və nanə"",""en"":""Grapefruit and mint"",""ru"":""Грейпфрут и мята""}"
01KHPX62RK8E6V76,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RK8F5YK4,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Yemək və qida xidmətləri"",""en"":""Meals and food services"",""ru"":""Питание и продовольственные услуги""}"
01KHPX62RK8FMPFS,2024-07-11 12:52:59.32002+00,,01KHPX62K8YWHVM6,"{""az"":""Aylıq linzalar"",""en"":""Monthly lenses"",""ru"":""Месячные линзы""}"
01KHPX62RK902818,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Təmir-tikinti layihələrinin həyata keçirilməsi"",""en"":""Implementation of repair and construction projects"",""ru"":""Реализация ремонтно-строительных проектов""}"
01KHPX62RK98QS6M,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Hamam və mətbəx avadanlıqlarının təmiri"",""en"":""Repair of bathroom and kitchen equipment"",""ru"":""Ремонт сантехники и кухонного оборудования""}"
01KHPX62RK9KFH61,2024-07-11 12:52:59.32002+00,,01KHPX62K8Y4NVS7,"{""az"":""Dəfn maşını"",""en"":""Funeral car"",""ru"":""Похоронная машина""}"
01KHPX62RK9PMN5H,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Dolab və rəflərin təmiri"",""en"":""Repair of cabinets and shelves"",""ru"":""Ремонт шкафов и полок""}"
01KHPX62RK9TCYE4,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Oftalmoloji Cihazlar"",""en"":""Ophthalmological Devices"",""ru"":""Офтальмологические устройства""}"
01KHPX62RK9V9A7J,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Yağ və filtrlərin dəyişdirilməsi"",""en"":""Changing oil and filters"",""ru"":""Замена масла и фильтров""}"
01KHPX62RKA56ZP6,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Bağ və parkların dizaynı və tikilməsi"",""en"":""Design and construction of gardens and parks"",""ru"":""Проектирование и строительство садов и парков""}"
01KHPX62RKA5GZRQ,2024-07-11 12:52:59.32002+00,,01KHPX62K87Z8Q4Y,"{""az"":""Aktyor və aktrissa"",""en"":""Actor and actress"",""ru"":""Актер и актриса""}"
01KHPX62RKA5VK2P,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Məktəb və Universitet Tədrisi"",""en"":""School and University Education"",""ru"":""Школьное и университетское образование""}"
01KHPX62RKA651ER,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Bədən Şəkilləndirmə Cihazları"",""en"":""Body Imaging Devices"",""ru"":""Устройства визуализации тела""}"
01KHPX62RKADG6W3,2024-07-11 12:52:59.32002+00,,01KHPX62K81REEEW,"{""az"":""Fizioterapiya"",""en"":""Physiotherapy"",""ru"":""Физиотерапия""}"
01KHPX62RKAG35AE,2024-07-11 12:52:59.32002+00,,01KHPX62K8HMKZ2J,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKAPGCSY,2024-07-11 12:52:59.32002+00,,01KHPX62K8HMKZ2J,"{""az"":""Qaz təchizatı xətti çəkilməsi"",""en"":""Gas supply line laying"",""ru"":""Прокладка газопровода""}"
01KHPX62RKAVE3RB,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Diaqnostika və test xidmətləri"",""en"":""Diagnostics and testing services"",""ru"":""Услуги диагностики и тестирования""}"
01KHPX62RKB0H94K,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Reklam Fotoqrafiyası"",""en"":""Advertising Photography"",""ru"":""Рекламная фотография""}"
01KHPX62RKBE8MMR,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKBFVMJR,2024-07-11 12:52:59.32002+00,,01KHPX62K8FDBDTN,"{""az"":""Uşaq baxıcısı"",""en"":""Babysitter"",""ru"":""Няня""}"
01KHPX62RKBJTC14,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""İşıq robotları"",""en"":""Light robots"",""ru"":""Легкие роботы""}"
01KHPX62RKBV5ZT8,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKBY3AX3,2024-07-11 12:52:59.32002+00,,01KHPX62K8Y4NVS7,"{""az"":""Qəbirlərin qazılması"",""en"":""Digging graves"",""ru"":""Копаем могилы""}"
01KHPX62RKBZ8K9P,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Karbon Pilinq və Tatusilmə Cihazları"",""en"":""Carbon Peeling and Tattoo Removal Devices"",""ru"":""Устройства для карбонового пилинга и удаления татуировок""}"
01KHPX62RKC1VBV9,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Texniki Təlimlər"",""en"":""Technical Training"",""ru"":""Техническое обучение""}"
01KHPX62RKC6YSK7,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Digər Təlimlər"",""en"":""Other Trainings"",""ru"":""Другие тренинги""}"
01KHPX62RKC816D3,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Mexaniki xidmətlər"",""en"":""Mechanical services"",""ru"":""Механические услуги""}"
01KHPX62RKCA2JN3,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Pəncərə və şüşə təmizliyi"",""en"":""Window and glass cleaning"",""ru"":""Мойка окон и стекол""}"
01KHPX62RKCABBFY,2024-07-11 12:52:59.32002+00,,01KHPX62K791TK10,"{""az"":""Dil Kursları"",""en"":""Language Courses"",""ru"":""Языковые курсы""}"
01KHPX62RKCCHVNC,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Krioterapiya Cihazları"",""en"":""Cryotherapy Devices"",""ru"":""Устройства для криотерапии""}"
01KHPX62RKCDH1QR,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Yaşıllıqların salınması və abadlaşdırılması"",""en"":""Planting and beautification of greenery"",""ru"":""Посадка и озеленение""}"
01KHPX62RKCTBCE3,2024-07-11 12:52:59.32002+00,,01KHPX62K85R9H4W,"{""az"":""Diş sapı"",""en"":""Dental floss"",""ru"":""Зубная нить""}"
01KHPX62RKD0R2GF,2024-07-11 12:52:59.32002+00,,01KHPX62K8NPN9NH,"{""az"":""Şüşə xidmətləri"",""en"":""Glass services"",""ru"":""Стекольные услуги""}"
01KHPX62RKD93QRE,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Bulud əsaslı həllər"",""en"":""Cloud based solutions"",""ru"":""Облачные решения""}"
01KHPX62RKDJ0QY3,2024-07-11 12:52:59.32002+00,,01KHPX62K85JYZ5H,"{""az"":""Razılaşdırılmış hesablar planında aylıq sınaq balanslarının qurulması"",""en"":""Establishing monthly trial balances in the agreed chart of accounts"",""ru"":""Установление ежемесячных пробных остатков в согласованном плане счетов""}"
01KHPX62RKDM6G3V,2024-07-11 12:52:59.32002+00,,01KHPX62K8HMKZ2J,"{""az"":""Kanalizasiya və tullantı sularının axıdılması"",""en"":""Sewage and waste water discharge"",""ru"":""Сброс сточных вод и сточных вод""}"
01KHPX62RKDY6H3A,2024-07-11 12:52:59.32002+00,,01KHPX62K8G3W39K,"{""az"":""İnternet Xidmətləri"",""en"":""Internet Services"",""ru"":""Интернет-услуги""}"
01KHPX62RKE4VSAH,2024-07-11 12:52:59.32002+00,,01KHPX62K8CQW9DX,"{""az"":""Bəli"",""en"":""Yes"",""ru"":""Да""}"
01KHPX62RKE5ESCX,2024-07-11 12:52:59.32002+00,,01KHPX62K8YWHVM6,"{""az"":""Multifokal linzalar"",""en"":""Multifocal lenses"",""ru"":""Мультифокальные линзы""}"
01KHPX62RKE6KDRH,2024-07-11 12:52:59.32002+00,,01KHPX62K8J7ZG6Q,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKECA2QT,2024-07-11 12:52:59.32002+00,,01KHPX62K80P7H3P,"{""az"":""1x16"",""en"":""1x16"",""ru"":""1x16""}"
01KHPX62RKEDS3YB,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""EKQ Cihazları"",""en"":""ECG Devices"",""ru"":""ЭКГ-устройства""}"
01KHPX62RKEGR92D,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Müşahidə sistemlərinin modernləşdirilməsi"",""en"":""Modernization of surveillance systems"",""ru"":""Модернизация систем наблюдения""}"
01KHPX62RKEM992R,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""USM Cihazları"",""en"":""USM Devices"",""ru"":""УСМ-устройства""}"
01KHPX62RKENRMCF,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""E-mail Marketing"",""en"":""Email Marketing"",""ru"":""Рекламная рассылка""}"
01KHPX62RKETQZWQ,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Toy, Nişan, Ad günü Videografiyası"",""en"":""Wedding, Engagement, Birthday Videography"",""ru"":""Видеосъемка свадьбы, помолвки, дня рождения""}"
01KHPX62RKF0PJ9B,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""Audio avadanlıqları"",""en"":""Audio equipment"",""ru"":""Аудио оборудование""}"
01KHPX62RKF0QZXJ,2024-07-11 12:52:59.32002+00,,01KHPX62K8S7K9HG,"{""az"":""Mentol"",""en"":""Menthol"",""ru"":""Ментол""}"
01KHPX62RKF3RF36,2024-07-11 12:52:59.32002+00,,01KHPX62K8BR80RF,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKF3TR2K,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Təhlükəsizlik analizi"",""en"":""Security analysis"",""ru"":""Анализ безопасности""}"
01KHPX62RKF9SSC0,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Açıq Hava Reklamları"",""en"":""Outdoor Advertising"",""ru"":""Наружная реклама""}"
01KHPX62RKFDFC5X,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Ofis təmizliyi"",""en"":""Office cleaning"",""ru"":""Уборка офиса""}"
01KHPX62RKFECRRA,2024-07-11 12:52:59.32002+00,,01KHPX62K8S7K9HG,"{""az"":""Digər"",""en"":""Other"",""ru"":""Другой""}"
01KHPX62RKFQ8CW2,2024-07-11 12:52:59.32002+00,,01KHPX62K8KD95HS,"{""az"":""Çarpaz satışın təşkili və idarəolunması"",""en"":""Organization and management of cross-selling"",""ru"":""Организация и управление кросс-продажами.""}"
01KHPX62RKFR2QB2,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Süni göl və hovuzların quraşdırılması"",""en"":""Installation of artificial lakes and pools"",""ru"":""Монтаж искусственных озер и бассейнов""}"
01KHPX62RKFZC175,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Animasiya və Motion Qrafik"",""en"":""Animation and Motion Graphics"",""ru"":""Анимация и анимированная графика""}"
01KHPX62RKFZVT1Q,2024-07-11 12:52:59.32002+00,,01KHPX62K8KD95HS,"{""az"":""Müştərilərin düzgün izlənilməsi və davamlı satış alətlərinin tətbiqi"",""en"":""Proper follow-up of customers and application of continuous sales tools"",""ru"":""Надлежащее отслеживание клиентов и применение инструментов непрерывных продаж.""}"
01KHPX62RKG7N9M0,2024-07-11 12:52:59.32002+00,,01KHPX62K8FDBDTN,"{""az"":""Xəstə baxıcısı"",""en"":""Patient caregiver"",""ru"":""Сиделка за пациентом""}"
01KHPX62RKG95ZMW,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Evdə yemək hazırlanması"",""en"":""Cooking at home"",""ru"":""Готовим дома""}"
01KHPX62RKGBEPTX,2024-07-11 12:52:59.32002+00,,01KHPX62K8J7ZG6Q,"{""az"":""Salon avadanlığı"",""en"":""Salon equipment"",""ru"":""Оборудование салона""}"
01KHPX62RKGH4ZKZ,2024-07-11 12:52:59.32002+00,,01KHPX62K8H861E0,"{""az"":""Böyüklər"",""en"":""Adults"",""ru"":""Взрослые""}"
01KHPX62RKGKN577,2024-07-11 12:52:59.32002+00,,01KHPX62K864T18T,"{""az"":""Sosial Media Marketing"",""en"":""Social Media Marketing"",""ru"":""Маркетинг в области СМИ""}"
01KHPX62RKGKZTDG,2024-07-11 12:52:59.32002+00,,01KHPX62K83BBDPK,"{""az"":""Quru yolu ilə daşınma"",""en"":""Transportation by road"",""ru"":""Автомобильные перевозки""}"
01KHPX62RKGM5Q8M,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Daxili və xarici divarların təmiri və boyanması"",""en"":""Interior and exterior wall repair and painting"",""ru"":""Ремонт и покраска внутренних и наружных стен""}"
01KHPX62RKGQ7K9Q,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""İnnovativ Cihazlar"",""en"":""Innovative Devices"",""ru"":""Инновационные устройства""}"
01KHPX62RKH5PY6V,2024-07-11 12:52:59.32002+00,,01KHPX62K8XQ9NXT,"{""az"":""Əcnəbilərin Tibbi Sigortası"",""en"":""Health Insurance for Foreigners"",""ru"":""Медицинское страхование для иностранцев""}"
01KHPX62RKH7C3G4,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Divar kağızlarının dəyişdirilməsi"",""en"":""Changing wallpapers"",""ru"":""Смена обоев""}"
01KHPX62RKHC42NQ,2024-07-11 12:52:59.32002+00,,01KHPX62K8PAV6C3,"{""az"":""Elektrik avadanlıqlarının təmiri"",""en"":""Repair of electrical equipment"",""ru"":""Ремонт электрооборудования""}"
01KHPX62RKHD0Q3F,2024-07-11 12:52:59.32002+00,,01KHPX62K85JYZ5H,"{""az"":""Mühasibatlığın yaradılması və optimallaşdırılması"",""en"":""Creation and optimization of accounting"",""ru"":""Построение и оптимизация бухгалтерского учета""}"
01KHPX62RKHGCHD2,2024-07-11 12:52:59.32002+00,,01KHPX62K8DSQB02,"{""az"":""Digər"",""en"":""other"",""ru"":""другой""}"
01KHPX62RKHGDZH3,2024-07-11 12:52:59.32002+00,,01KHPX62K8HMKZ2J,"{""az"":""Elektrik enerjisi çəkilməsi"",""en"":""Electricity withdrawal"",""ru"":""Отвод электроэнергии""}"
01KHPX62RKHS030N,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Stomotoloji Komplektlər"",""en"":""Dental kits"",""ru"":""Стоматологические наборы""}"
01KHPX62RKHTEK0C,2024-07-11 12:52:59.32002+00,,01KHPX62K87Z8Q4Y,"{""az"":""Müğənni"",""en"":""Singer"",""ru"":""Певица""}"
01KHPX62RKHTPH2R,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Ailə və Uşaq Fotoqrafiyası"",""en"":""Family and Children Photography"",""ru"":""Семейная и детская фотография""}"
01KHPX62RKHWXQVQ,2024-07-11 12:52:59.32002+00,,01KHPX62K85JYZ5H,"{""az"":""Mühasibatlığın və vergiyə uyğunluğun təftişi(auditi)"",""en"":""Audit of accounting and tax compliance"",""ru"":""Аудит бухгалтерского и налогового законодательства""}"
01KHPX62RKHYGX44,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""İdman və əyləncə obyektlərinin tikilməsi"",""en"":""Construction of sports and entertainment facilities"",""ru"":""Строительство спортивно-развлекательных объектов""}"
01KHPX62RKJ2W6VZ,2024-07-11 12:52:59.32002+00,,01KHPX62K8DSQB02,"{""az"":""Ardesto"",""en"":""Ardesto"",""ru"":""Ардесто""}"
01KHPX62RKJ5E4BZ,2024-07-11 12:52:59.32002+00,,01KHPX62K8MQB940,"{""az"":""Mebel konstruksiyalarının bərpası"",""en"":""Restoration of furniture constructions"",""ru"":""Реставрация мебельных конструкций""}"
01KHPX62RKJ7MT9J,2024-07-11 12:52:59.32002+00,,01KHPX62K8M4XSA6,"{""az"":""Format və program yazılması"",""en"":""Format and program writing"",""ru"":""Формат и написание программы""}"
01KHPX62RKJ93CRT,2024-07-11 12:52:59.32002+00,,01KHPX62K8NK0GA5,"{""az"":""Şəbəkə quraşdırılması"",""en"":""Network installation"",""ru"":""Установка сети""}"
01KHPX62RKJDZECD,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Kolposkop"",""en"":""Colposcope"",""ru"":""Кольпоскоп""}"
01KHPX62RKJE69KW,2024-07-11 12:52:59.32002+00,,01KHPX62K8YWHVM6,"{""az"":""Rəngli linzalar"",""en"":""Colored lenses"",""ru"":""Цветные линзы""}"
01KHPX62RKJFJ6W9,2024-07-11 12:52:59.32002+00,,01KHPX62K8VD5XYQ,"{""az"":""Səhnə konstruksiyaları"",""en"":""Stage constructions"",""ru"":""Сценические конструкции""}"
01KHPX62RKJHFVTQ,2024-07-11 12:52:59.32002+00,,01KHPX62K8BR80RF,"{""az"":""Qəlyanaltı və fasilə xidmətləri"",""en"":""Snack and break services"",""ru"":""Услуги перекуса и перерыва""}"
01KHPX62RKJJHP5Y,2024-07-11 12:52:59.32002+00,,01KHPX62K8YAJT0S,"{""az"":""Kartriclərin doldurulması və ehtiyyat hissələrinin dəyişdirilməsi"",""en"":""Refilling cartridges and replacing spare parts"",""ru"":""Заправка картриджей и замена запчастей""}"
01KHPX62RKJKWQBT,2024-07-11 12:52:59.32002+00,,01KHPX62K85JYZ5H,"{""az"":""Əsas mühasibat kitabı"",""en"":""General ledger"",""ru"":""Главная бухгалтерская книга""}"
01KHPX62RKJM7HCB,2024-07-11 12:52:59.32002+00,,01KHPX62K8TGRC4N,"{""az"":""Toy, Nişan, Ad günü Fotoqrafiyası"",""en"":""Wedding, Engagement, Birthday Photography"",""ru"":""Фотография свадьбы, помолвки, дня рождения""}"
01KHPX62RKJMN28N,2024-07-11 12:52:59.32002+00,,01KHPX62K8G3W39K,"{""az"":""Telefon Rabitəsi"",""en"":""Telephone Communication"",""ru"":""Телефонная связь""}"
01KHPX62RKJN7WEN,2024-07-11 12:52:59.32002+00,,01KHPX62K8YJ9D69,"{""az"":""Aqua Pilinq Cihazları"",""en"":""Aqua Peeling Devices"",""ru"":""Аппараты для аквапилинга""}"
